round,cwnd,wmax,wmin
465.0,15.222895909593273,15.953654371256484,5.0
466.0,15.28858643299558,15.953654371256484,5.0
467.0,15.353994703693635,15.953654371256484,5.0
468.0,15.419124334079624,15.953654371256484,5.0
469.0,15.48397886007821,15.953654371256484,5.0
470.0,15.548561743394995,15.953654371256484,5.0
471.0,15.612876373680642,15.953654371256484,5.0
472.0,15.676926070614497,15.953654371256484,5.0
473.0,15.740714085911351,15.953654371256484,5.0
474.0,15.804243605254761,15.953654371256484,5.0
475.0,15.867517750160216,15.953654371256484,5.0
476.0,15.930539579771208,15.953654371256484,5.0
477.0,15.993312092591164,15.953654371256484,5.0
478.0,16.055838228153995,15.953654371256484,5.0
479.0,16.118120868635916,15.953654371256484,5.0
480.0,16.180162840411043,15.953654371256484,5.0
481.0,16.24196691555313,15.953654371256484,5.0
482.0,16.303535813285734,15.953654371256484,5.0
483.0,16.364872201382916,15.953654371256484,5.0
484.0,16.425978697522584,15.953654371256484,5.0
485.0,16.486857870594374,15.953654371256484,5.0
486.0,16.547512241963922,15.953654371256484,5.0
487.0,16.607944286695336,15.953654371256484,5.0
488.0,16.668156434733493,15.953654371256484,5.0
489.0,16.7281510720478,15.953654371256484,5.0
490.0,16.787930541738923,15.953654371256484,5.0
491.0,16.847497145109944,15.953654371256484,5.0
492.0,16.906853142703348,15.953654371256484,5.0
493.0,16.96600075530514,15.953654371256484,5.0
494.0,17.02566987819682,15.953654371256484,5.0
495.0,17.088634537714455,15.953654371256484,5.0
496.0,17.15505179088662,15.953654371256484,5.0
497.0,17.225083489669853,15.953654371256484,5.0
498.0,17.298896143128157,15.953654371256484,5.0
499.0,17.37666074502769,15.953654371256484,5.0
500.0,17.458552565018383,15.953654371256484,5.0
501.0,17.544750901802455,15.953654371256484,5.0
502.0,15.431008947349879,17.63543879697129,5.0
503.0,15.50243751877845,17.63543879697129,5.0
504.0,15.57123319286548,17.63543879697129,5.0
505.0,15.637515855854934,17.63543879697129,5.0
506.0,15.701464631940464,17.63543879697129,5.0
507.0,15.765152958057874,17.63543879697129,5.0
508.0,15.828583995020244,17.63543879697129,5.0
509.0,15.891760840170424,17.63543879697129,5.0
510.0,15.954686529152116,17.63543879697129,5.0
511.0,16.01736403761791,17.63543879697129,5.0
512.0,16.079796282876956,17.63543879697129,5.0
513.0,16.141986125484905,17.63543879697129,5.0
514.0,16.203936370778525,17.63543879697129,5.0
515.0,16.265649770357367,17.63543879697129,5.0
516.0,16.32712902351468,17.63543879697129,5.0
517.0,16.38837677861968,17.63543879697129,5.0
518.0,16.4493956344532,17.63543879697129,5.0
519.0,16.510188141498595,17.63543879697129,5.0
520.0,16.570756803189767,17.63543879697129,5.0
521.0,16.631104077117985,17.63543879697129,5.0
522.0,16.691232376199213,17.63543879697129,5.0
523.0,16.751144069803452,17.63543879697129,5.0
524.0,16.810841484847636,17.63543879697129,5.0
525.0,16.87032690685351,17.63543879697129,5.0
526.0,16.92960258097182,17.63543879697129,5.0
527.0,16.988670712974162,17.63543879697129,5.0
528.0,17.047533470213686,17.63543879697129,5.0
529.0,17.106192982555882,17.63543879697129,5.0
530.0,17.164651343280546,17.63543879697129,5.0
531.0,17.22291060995604,17.63543879697129,5.0
532.0,17.28097280528683,17.63543879697129,5.0
533.0,17.338839917935378,17.63543879697129,5.0
534.0,17.39651390331923,17.63543879697129,5.0
535.0,15.272247098836266,16.363121891610284,5.0
536.0,15.337725347945803,16.363121891610284,5.0
537.0,15.402924064007955,16.363121891610284,5.0
538.0,15.467846801784525,16.363121891610284,5.0
539.0,15.53249704126612,16.363121891610284,5.0
540.0,15.596878189856925,16.363121891610284,5.0
541.0,15.660993584478032,16.363121891610284,5.0
542.0,15.724846493593015,16.363121891610284,5.0
543.0,15.788440119159246,16.363121891610284,5.0
544.0,15.851777598508235,16.363121891610284,5.0
545.0,15.914862006158145,16.363121891610284,5.0
546.0,15.97769635556143,16.363121891610284,5.0
547.0,16.040283600790428,16.363121891610284,5.0
548.0,16.102626638163578,16.363121891610284,5.0
549.0,16.164728307814787,16.363121891610284,5.0
550.0,16.226591395208377,16.363121891610284,5.0
551.0,16.288218632601886,16.363121891610284,5.0
552.0,16.34961270045891,16.363121891610284,5.0
553.0,16.410776228814044,16.363121891610284,5.0
554.0,16.47171179859192,16.363121891610284,5.0
555.0,16.532421942882173,16.363121891610284,5.0
556.0,16.592909148172172,16.363121891610284,5.0
557.0,16.653175855539164,16.363121891610284,5.0
558.0,16.7132244618035,16.363121891610284,5.0
559.0,16.773057320644437,16.363121891610284,5.0
560.0,16.832676743680043,16.363121891610284,5.0
561.0,16.892085001512562,16.363121891610284,5.0
562.0,16.951284324740598,16.363121891610284,5.0
563.0,17.010276904939403,16.363121891610284,5.0
564.0,17.069064895610477,16.363121891610284,5.0
565.0,17.127650413101666,16.363121891610284,5.0
566.0,17.186035537498825,16.363121891610284,5.0
567.0,17.244222313490184,16.363121891610284,5.0
568.0,15.139436157303823,17.30221275120437,5.0
569.0,15.210864728732394,17.30221275120437,5.0
570.0,15.27960993355042,17.30221275120437,5.0
571.0,15.345796270323742,17.30221275120437,5.0
572.0,15.410960695967384,17.30221275120437,5.0
573.0,15.475849577311536,17.30221275120437,5.0
574.0,15.54046638526152,17.30221275120437,5.0
575.0,15.60481451840046,17.30221275120437,5.0
576.0,15.66889730508279,17.30221275120437,5.0
577.0,15.732718005450494,17.30221275120437,5.0
578.0,15.796279813375453,17.30221275120437,5.0
579.0,15.859585858331256,17.30221275120437,5.0
580.0,15.92263920719753,17.30221275120437,5.0
581.0,15.98544286599977,17.30221275120437,5.0
